Date,AUD=X,TRY=X,RUB=X,INR=X,EUR=X,GBP=X,CHF=X,CAD=X,CNY=X,JPY=X,split_point
2019-05-22,1.4449599981307983,6.0254998207092285,64.46109771728516,70.12750244140625,0.8953700065612793,0.7856000065803528,1.0082999467849731,1.3427200317382812,6.911300182342529,110.06999969482422,False
2019-05-23,1.4539999961853027,6.121200084686279,64.34559631347656,69.97250366210938,0.8964200019836426,0.7896299958229065,1.00901997089386,1.343649983406067,6.905399799346924,110.22100067138672,False
2019-05-24,1.4493600130081177,6.117300033569336,64.82659912109375,69.94499969482422,0.8940899968147278,0.7896000146865845,1.002900004386902,1.3473600149154663,6.9095001220703125,109.55799865722656,True
2019-05-27,1.442399978637695,6.078100204467773,64.43589782714844,69.36000061035156,0.8920900225639343,0.7858700156211853,1.00177001953125,1.343500018119812,6.8993000984191895,109.4010009765625,False
2019-05-28,1.445099949836731,6.065700054168701,64.3407974243164,69.72000122070312,0.8933500051498413,0.7885000109672546,1.0039499998092651,1.3437999486923218,6.897200107574463,109.50900268554688,False
2019-05-29,1.4437999725341797,6.029620170593262,64.63379669189453,69.875,0.8952000141143799,0.7899100184440613,1.0069299936294556,1.3487499952316284,6.90910005569458,109.34600067138672,False
2019-05-30,1.4454200267791748,6.016600131988525,64.9207992553711,69.81500244140625,0.8978800177574158,0.7918000221252441,1.0082999467849731,1.351199984550476,6.913400173187256,109.54199981689452,False
2019-05-31,1.4479999542236328,5.912499904632568,65.21389770507812,69.9800033569336,0.8983799815177917,0.7930399775505066,1.0068999528884888,1.352489948272705,6.900899887084961,109.35700225830078,True
2019-06-03,1.443079948425293,5.864099979400635,65.5551986694336,69.5696029663086,0.8949300050735474,0.7911700010299683,0.999530017375946,1.352020025253296,6.904099941253662,108.21199798583984,False
2019-06-04,1.4342999458312988,5.83489990234375,65.3031005859375,69.16190338134766,0.8891800045967102,0.7896299958229065,0.9922999739646912,1.3441499471664429,6.9028000831604,108.0270004272461,False
2019-06-05,1.4303300380706787,5.774720191955566,65.12999725341797,69.55999755859375,0.8885700106620789,0.7872300148010254,0.9924700260162354,1.3390400409698486,6.907299995422363,108.25399780273438,False
2019-06-06,1.434499979019165,5.717870235443115,65.27850341796875,69.625,0.8905500173568726,0.7881100177764893,0.9939000010490416,1.3420000076293943,6.908100128173828,108.3280029296875,False
2019-06-07,1.4335999488830566,5.791399955749512,65.03279876708984,69.36000061035156,0.8867999911308289,0.7875000238418579,0.991100013256073,1.3353999853134155,6.908999919891357,108.4540023803711,True
2019-06-10,1.4294099807739258,5.841800212860107,64.82839965820312,69.34500122070312,0.8833799958229065,0.7859799861907959,0.98989999294281,1.326889991760254,6.90880012512207,108.4489974975586,False
2019-06-11,1.4365500211715698,5.791299819946289,64.70120239257812,69.52349853515625,0.8835399746894836,0.7879499793052673,0.9889000058174132,1.3265199661254885,6.930099964141846,108.35900115966795,False
2019-06-12,1.4365999698638916,5.804500102996826,64.55030059814453,69.3864974975586,0.8826500177383423,0.7858899831771851,0.9919999837875366,1.3280199766159058,6.910399913787842,108.4739990234375,False
2019-06-13,1.4428999423980713,5.81279993057251,64.77639770507812,69.69999694824219,0.8852999806404114,0.7878100275993347,0.994700014591217,1.333299994468689,6.916900157928467,108.48799896240234,False
2019-06-14,1.446499943733215,5.875899791717529,64.51809692382812,69.80000305175781,0.886489987373352,0.788640022277832,0.993499994277954,1.332730054855347,6.92080020904541,108.3209991455078,True
2019-06-17,1.453719973564148,5.915999889373779,64.32820129394531,69.77050018310547,0.8914999961853027,0.7939000129699707,0.9987999796867372,1.34089994430542,6.924499988555908,108.57599639892578,False
2019-06-18,1.4589999914169312,5.869900226593018,64.29869842529297,70.11250305175781,0.8909000158309937,0.7973499894142151,0.9986500144004822,1.340999960899353,6.924900054931641,108.53900146484376,False
2019-06-19,1.4534000158309937,5.826159954071045,63.95769882202149,69.76499938964844,0.8930000066757202,0.7957599759101868,1.00068998336792,1.337399959564209,6.902299880981445,108.572998046875,False
2019-06-20,1.4523299932479858,5.791269779205322,63.73199844360352,69.87000274658203,0.8898000121116638,0.7900999784469604,0.9926999807357788,1.3269699811935425,6.902699947357178,108.11499786376952,False
2019-06-21,1.4445899724960327,5.764200210571289,62.8671989440918,69.77999877929688,0.8852999806404114,0.7869099974632263,0.9810500144958496,1.318310022354126,6.85099983215332,107.2770004272461,True
